run_id,timestamp,dataset,experiment,attack,variant,generator,split,auc,aupr,tpr_at_fpr_0.01,tpr_at_fpr_0.1,precision_at_5pct,n,n_members,tag,notes
BRCA__mahalamia__mvn__s1__8f2bf19a,2026-09-18T21:16:21+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,mvn,1,0.9999210019064874,0.9999802699171143,0.9965556831228473,1.0,1.0,1089,871,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s1__8f82e775,2026-09-18T21:21:51+00:00,BRCA,tune_statistical,mahalamia,r1e6,mvn,1,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-06,smallest stable ridge
BRCA__mahalamia__mvn__s1__b6b93e96,2026-09-18T21:10:01+00:00,BRCA,,mahalamia,,mvn,1,0.8302804958973656,0.9292750264948929,0.05625717566016074,0.33524684270952926,0.9454545454545454,1089,871,aux_ridge0.1,tune_statistical:mahala_ridge_heavy
BRCA__mahalamia__mvn__s1__c46d6620,2026-09-18T21:08:31+00:00,BRCA,,mahalamia,,mvn,1,0.8966652271458516,0.9592057135387575,0.12055109070034443,0.5304247990815155,0.9636363636363636,1089,871,aux_ledoit_wolf,tune_statistical:mahala_ledoit
BRCA__mahalamia__mvn__s1__d3df6bba,2026-09-18T21:11:15+00:00,BRCA,,mahalamia,,mvn,1,0.6838232970644309,0.8586937216988728,0.0057405281285878304,0.14006888633754305,0.8181818181818182,1089,871,aux_pca500,tune_statistical:mahala_pca500
BRCA__mahalamia__mvn__s1__d6ede864,2026-09-18T21:11:07+00:00,BRCA,,mahalamia,,mvn,1,0.4499836737273407,0.7810527006530721,0.003444316877152698,0.08840413318025259,0.7636363636363637,1089,871,aux_pca200,tune_statistical:mahala_pca200
BRCA__mahalamia__mvn__s1__df8d2935,2026-09-18T21:24:15+00:00,BRCA,tune_statistical,mahalamia,r3e5,mvn,1,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge3e-05,smallest stable ridge
BRCA__mahalamia__mvn__s1__e467a9db,2026-09-18T21:11:01+00:00,BRCA,,mahalamia,,mvn,1,0.4265949715080209,0.7657871916200933,0.0057405281285878304,0.05625717566016074,0.7272727272727273,1089,871,aux_pca50,tune_statistical:mahala_pca50
BRCA__mahalamia__mvn__s1__e63053ea,2026-09-18T21:17:26+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e3,mvn,1,0.9918157975120867,0.9977566379220544,0.7956371986222732,0.9954075774971297,1.0,1089,871,aux_ridge0.003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s2__19a13a2a,2026-09-18T21:32:06+00:00,BRCA,tune_statistical,mahalamia,r1e8,mvn,2,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-08,"how far the bin-count trend goes, and the smallest usable ridge"
BRCA__mahalamia__mvn__s2__33d5129d,2026-09-18T21:19:56+00:00,BRCA,tune_statistical,mahalamia,mahala_pca800,mvn,2,0.9698385278968601,0.9904514673364175,0.513203214695752,0.9334098737083811,1.0,1089,871,aux_ridge0.001_pca800,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s2__3fee98bf,2026-09-18T21:08:02+00:00,BRCA,,mahalamia,,mvn,2,0.8981240586060523,0.9720434432199533,0.5487944890929966,0.6521239954075775,1.0,1089,871,aux,tune_statistical:mahala_pinv
BRCA__mahalamia__mvn__s2__57493d1e,2026-09-18T21:09:01+00:00,BRCA,,mahalamia,,mvn,2,0.9991468205900631,0.999783200312656,0.983926521239954,1.0,1.0,1089,871,aux_ridge0.001,tune_statistical:mahala_ridge
BRCA__mahalamia__mvn__s2__635f0ddb,2026-09-19T07:29:20+00:00,BRCA,grid_brca_tuned,mahalamia,mahalamia,mvn,2,0.9999947334604325,0.9999986833651081,1.0,1.0,1.0,1089,871,aux_ridge0.0001,tuned statistical attacks; MeLoMIA unchanged (Optuna tunes it per run)
BRCA__mahalamia__mvn__s2__6c0a112d,2026-09-18T21:18:45+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e2,mvn,2,0.9680479044439061,0.9896774310610907,0.47761194029850745,0.9161882893226176,1.0,1089,871,aux_ridge0.01,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s2__717f503a,2026-09-18T21:15:22+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e4,mvn,2,0.9999947334604325,0.9999986833651081,1.0,1.0,1.0,1089,871,aux_ridge0.0001,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s2__7fbace2a,2026-09-18T21:07:11+00:00,BRCA,,mahalamia,,mvn,2,0.8981240586060523,0.9720434432199533,0.5487944890929966,0.6521239954075775,1.0,1089,871,aux,grid_brca:mahalamia
BRCA__mahalamia__mvn__s2__8a5a4490,2026-09-18T21:23:05+00:00,BRCA,tune_statistical,mahalamia,r1e5,mvn,2,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-05,smallest stable ridge
BRCA__mahalamia__mvn__s2__8f2bf19a,2026-09-18T21:16:25+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,mvn,2,0.9998999357482173,0.9999749970770793,0.9965556831228473,1.0,1.0,1089,871,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s2__8f82e775,2026-09-18T21:21:56+00:00,BRCA,tune_statistical,mahalamia,r1e6,mvn,2,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-06,smallest stable ridge
BRCA__mahalamia__mvn__s2__b6b93e96,2026-09-18T21:10:05+00:00,BRCA,,mahalamia,,mvn,2,0.8267940467036728,0.9325244925616307,0.1148105625717566,0.3605051664753157,0.9636363636363636,1089,871,aux_ridge0.1,tune_statistical:mahala_ridge_heavy
BRCA__mahalamia__mvn__s2__c46d6620,2026-09-18T21:08:33+00:00,BRCA,,mahalamia,,mvn,2,0.8982925878722128,0.9626789177667016,0.19173363949483352,0.5545350172215844,1.0,1089,871,aux_ledoit_wolf,tune_statistical:mahala_ledoit
BRCA__mahalamia__mvn__s2__d3df6bba,2026-09-18T21:11:16+00:00,BRCA,,mahalamia,,mvn,2,0.6758444896196505,0.864999261134463,0.04477611940298507,0.17451205510907003,0.8909090909090909,1089,871,aux_pca500,tune_statistical:mahala_pca500
BRCA__mahalamia__mvn__s2__d6ede864,2026-09-18T21:11:07+00:00,BRCA,,mahalamia,,mvn,2,0.4534069244462233,0.7869196745287925,0.006888633754305396,0.09414466130884042,0.8363636363636363,1089,871,aux_pca200,tune_statistical:mahala_pca200
BRCA__mahalamia__mvn__s2__df8d2935,2026-09-18T21:24:20+00:00,BRCA,tune_statistical,mahalamia,r3e5,mvn,2,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge3e-05,smallest stable ridge
BRCA__mahalamia__mvn__s2__e467a9db,2026-09-18T21:11:01+00:00,BRCA,,mahalamia,,mvn,2,0.42156015968147964,0.7737467453277271,0.016073478760045924,0.09299655568312284,0.8181818181818182,1089,871,aux_pca50,tune_statistical:mahala_pca50
BRCA__mahalamia__mvn__s2__e63053ea,2026-09-18T21:17:30+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e3,mvn,2,0.9936274871233107,0.9982394620737605,0.851894374282434,0.9954075774971297,1.0,1089,871,aux_ridge0.003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s3__19a13a2a,2026-09-18T21:32:11+00:00,BRCA,tune_statistical,mahalamia,r1e8,mvn,3,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-08,"how far the bin-count trend goes, and the smallest usable ridge"
BRCA__mahalamia__mvn__s3__33d5129d,2026-09-18T21:20:00+00:00,BRCA,tune_statistical,mahalamia,mahala_pca800,mvn,3,0.9436638262463266,0.9793820363624473,0.12169919632606199,0.8197474167623421,0.9818181818181818,1089,871,aux_ridge0.001_pca800,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s3__3fee98bf,2026-09-18T21:08:05+00:00,BRCA,,mahalamia,,mvn,3,0.9196694719767429,0.9805750265787815,0.7233065442020666,0.799081515499426,1.0,1089,871,aux,tune_statistical:mahala_pinv
BRCA__mahalamia__mvn__s3__57493d1e,2026-09-18T21:09:05+00:00,BRCA,,mahalamia,,mvn,3,0.9973245978997041,0.9992936022810461,0.9230769230769231,1.0,1.0,1089,871,aux_ridge0.001,tune_statistical:mahala_ridge
BRCA__mahalamia__mvn__s3__635f0ddb,2026-09-19T07:29:21+00:00,BRCA,grid_brca_tuned,mahalamia,mahalamia,mvn,3,0.999968400762595,0.999992077446429,1.0,1.0,1.0,1089,871,aux_ridge0.0001,tuned statistical attacks; MeLoMIA unchanged (Optuna tunes it per run)
BRCA__mahalamia__mvn__s3__6c0a112d,2026-09-18T21:18:49+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e2,mvn,3,0.943790223195947,0.980359873736609,0.2261768082663605,0.7910447761194029,1.0,1089,871,aux_ridge0.01,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s3__717f503a,2026-09-18T21:15:26+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e4,mvn,3,0.999968400762595,0.999992077446429,1.0,1.0,1.0,1089,871,aux_ridge0.0001,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s3__7fbace2a,2026-09-18T21:07:13+00:00,BRCA,,mahalamia,,mvn,3,0.9196694719767429,0.9805750265787815,0.7233065442020666,0.799081515499426,1.0,1089,871,aux,grid_brca:mahalamia
BRCA__mahalamia__mvn__s3__8a5a4490,2026-09-18T21:23:09+00:00,BRCA,tune_statistical,mahalamia,r1e5,mvn,3,0.9999947334604325,0.9999986833651081,1.0,1.0,1.0,1089,871,aux_ridge1e-05,smallest stable ridge
BRCA__mahalamia__mvn__s3__8f2bf19a,2026-09-18T21:16:30+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,mvn,3,0.9996840076259492,0.9999196570404392,0.9954075774971297,1.0,1.0,1089,871,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s3__8f82e775,2026-09-18T21:22:00+00:00,BRCA,tune_statistical,mahalamia,r1e6,mvn,3,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-06,smallest stable ridge
BRCA__mahalamia__mvn__s3__b6b93e96,2026-09-18T21:10:09+00:00,BRCA,,mahalamia,,mvn,3,0.7624632658865166,0.8986062119211341,0.040183696900114814,0.20321469575200918,0.9272727272727272,1089,871,aux_ridge0.1,tune_statistical:mahala_ridge_heavy
BRCA__mahalamia__mvn__s3__c46d6620,2026-09-18T21:08:34+00:00,BRCA,,mahalamia,,mvn,3,0.8431729847586344,0.9375862369551289,0.0677382319173364,0.38002296211251435,0.9636363636363636,1089,871,aux_ledoit_wolf,tune_statistical:mahala_ledoit
BRCA__mahalamia__mvn__s3__d3df6bba,2026-09-18T21:11:17+00:00,BRCA,,mahalamia,,mvn,3,0.6103866693350466,0.8197535526361424,0.010332950631458095,0.07347876004592423,0.7818181818181819,1089,871,aux_pca500,tune_statistical:mahala_pca500
BRCA__mahalamia__mvn__s3__d6ede864,2026-09-18T21:11:08+00:00,BRCA,,mahalamia,,mvn,3,0.4116379991362875,0.7525462607355603,0.003444316877152698,0.04936854190585534,0.6909090909090909,1089,871,aux_pca200,tune_statistical:mahala_pca200
BRCA__mahalamia__mvn__s3__df8d2935,2026-09-18T21:24:25+00:00,BRCA,tune_statistical,mahalamia,r3e5,mvn,3,0.9999947334604325,0.9999986833651081,1.0,1.0,1.0,1089,871,aux_ridge3e-05,smallest stable ridge
BRCA__mahalamia__mvn__s3__e467a9db,2026-09-18T21:11:02+00:00,BRCA,,mahalamia,,mvn,3,0.40261115031757233,0.7489456713083562,0.002296211251435132,0.03214695752009185,0.6,1089,871,aux_pca50,tune_statistical:mahala_pca50
BRCA__mahalamia__mvn__s3__e63053ea,2026-09-18T21:17:34+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e3,mvn,3,0.9863280632827394,0.9959845995549088,0.6670493685419059,0.9781859931113662,1.0,1089,871,aux_ridge0.003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s4__19a13a2a,2026-09-18T21:32:16+00:00,BRCA,tune_statistical,mahalamia,r1e8,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-08,"how far the bin-count trend goes, and the smallest usable ridge"
BRCA__mahalamia__mvn__s4__33d5129d,2026-09-18T21:20:03+00:00,BRCA,tune_statistical,mahalamia,mahala_pca800,mvn,4,0.9575885568628277,0.9862600306481131,0.4018369690011481,0.8576349024110218,1.0,1089,871,aux_ridge0.001_pca800,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s4__3fee98bf,2026-09-18T21:08:07+00:00,BRCA,,mahalamia,,mvn,4,0.9374545760962303,0.9847264942578033,0.6544202066590127,0.8507462686567164,1.0,1089,871,aux,tune_statistical:mahala_pinv
BRCA__mahalamia__mvn__s4__57493d1e,2026-09-18T21:09:09+00:00,BRCA,,mahalamia,,mvn,4,0.9984937696836916,0.9996168183071813,0.9540757749712974,1.0,1.0,1089,871,aux_ridge0.001,tune_statistical:mahala_ridge
BRCA__mahalamia__mvn__s4__635f0ddb,2026-09-19T07:29:23+00:00,BRCA,grid_brca_tuned,mahalamia,mahalamia,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge0.0001,tuned statistical attacks; MeLoMIA unchanged (Optuna tunes it per run)
BRCA__mahalamia__mvn__s4__6c0a112d,2026-09-18T21:18:54+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e2,mvn,4,0.9569618386542937,0.9858436006087876,0.4018369690011481,0.8507462686567164,1.0,1089,871,aux_ridge0.01,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s4__717f503a,2026-09-18T21:15:30+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e4,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge0.0001,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s4__7fbace2a,2026-09-18T21:07:16+00:00,BRCA,,mahalamia,,mvn,4,0.9374545760962303,0.9847264942578033,0.6544202066590127,0.8507462686567164,1.0,1089,871,aux,grid_brca:mahalamia
BRCA__mahalamia__mvn__s4__8a5a4490,2026-09-18T21:23:14+00:00,BRCA,tune_statistical,mahalamia,r1e5,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-05,smallest stable ridge
BRCA__mahalamia__mvn__s4__8f2bf19a,2026-09-18T21:16:34+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,mvn,4,0.9998472703525421,0.9999618969133973,0.9954075774971297,1.0,1.0,1089,871,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s4__8f82e775,2026-09-18T21:22:05+00:00,BRCA,tune_statistical,mahalamia,r1e6,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge1e-06,smallest stable ridge
BRCA__mahalamia__mvn__s4__b6b93e96,2026-09-18T21:10:13+00:00,BRCA,,mahalamia,,mvn,4,0.8073025837643117,0.9223321866849841,0.0711825487944891,0.32261768082663606,0.9636363636363636,1089,871,aux_ridge0.1,tune_statistical:mahala_ridge_heavy
BRCA__mahalamia__mvn__s4__c46d6620,2026-09-18T21:08:35+00:00,BRCA,,mahalamia,,mvn,4,0.8855580951979692,0.9565043440171724,0.14006888633754305,0.5200918484500574,0.9818181818181818,1089,871,aux_ledoit_wolf,tune_statistical:mahala_ledoit
BRCA__mahalamia__mvn__s4__d3df6bba,2026-09-18T21:11:19+00:00,BRCA,,mahalamia,,mvn,4,0.6519870653788222,0.8499074268034545,0.01951779563719862,0.1285878300803674,0.8,1089,871,aux_pca500,tune_statistical:mahala_pca500
BRCA__mahalamia__mvn__s4__d6ede864,2026-09-18T21:11:08+00:00,BRCA,,mahalamia,,mvn,4,0.4369437217581815,0.7796605221187268,0.013777267508610792,0.09070034443168772,0.7454545454545455,1089,871,aux_pca200,tune_statistical:mahala_pca200
BRCA__mahalamia__mvn__s4__df8d2935,2026-09-18T21:24:30+00:00,BRCA,tune_statistical,mahalamia,r3e5,mvn,4,1.0,1.0,1.0,1.0,1.0,1089,871,aux_ridge3e-05,smallest stable ridge
BRCA__mahalamia__mvn__s4__e467a9db,2026-09-18T21:11:02+00:00,BRCA,,mahalamia,,mvn,4,0.41051095966884,0.7663804662957678,0.010332950631458095,0.0711825487944891,0.7636363636363637,1089,871,aux_pca50,tune_statistical:mahala_pca50
BRCA__mahalamia__mvn__s4__e63053ea,2026-09-18T21:17:38+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e3,mvn,4,0.989040331160008,0.9969299325352456,0.7278989667049368,0.9931113662456946,1.0,1089,871,aux_ridge0.003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s5__19a13a2a,2026-09-18T21:32:22+00:00,BRCA,tune_statistical,mahalamia,r1e8,mvn,5,1.0,1.0,1.0,1.0,1.0,1089,872,aux_ridge1e-08,"how far the bin-count trend goes, and the smallest usable ridge"
BRCA__mahalamia__mvn__s5__33d5129d,2026-09-18T21:20:07+00:00,BRCA,tune_statistical,mahalamia,mahala_pca800,mvn,5,0.9596509956453727,0.9868648219620949,0.40940366972477066,0.8428899082568807,1.0,1089,872,aux_ridge0.001_pca800,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s5__3fee98bf,2026-09-18T21:08:09+00:00,BRCA,,mahalamia,,mvn,5,0.9436276582251724,0.9851182947994275,0.551605504587156,0.8084862385321101,1.0,1089,872,aux,tune_statistical:mahala_pinv
BRCA__mahalamia__mvn__s5__57493d1e,2026-09-18T21:09:13+00:00,BRCA,,mahalamia,,mvn,5,0.9985255570117956,0.999636324084983,0.9701834862385321,0.9988532110091743,1.0,1089,872,aux_ridge0.001,tune_statistical:mahala_ridge
BRCA__mahalamia__mvn__s5__635f0ddb,2026-09-19T07:29:24+00:00,BRCA,grid_brca_tuned,mahalamia,mahalamia,mvn,5,0.9998150340337378,0.9999557468415888,0.9988532110091743,0.9988532110091743,1.0,1089,872,aux_ridge0.0001,tuned statistical attacks; MeLoMIA unchanged (Optuna tunes it per run)
BRCA__mahalamia__mvn__s5__6c0a112d,2026-09-18T21:18:58+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e2,mvn,5,0.9630332304570246,0.9883301044609591,0.42660550458715596,0.8922018348623854,1.0,1089,872,aux_ridge0.01,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s5__717f503a,2026-09-18T21:15:34+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e4,mvn,5,0.9998150340337378,0.9999557468415888,0.9988532110091743,0.9988532110091743,1.0,1089,872,aux_ridge0.0001,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s5__7fbace2a,2026-09-18T21:07:18+00:00,BRCA,,mahalamia,,mvn,5,0.9436276582251724,0.9851182947994275,0.551605504587156,0.8084862385321101,1.0,1089,872,aux,grid_brca:mahalamia
BRCA__mahalamia__mvn__s5__8a5a4490,2026-09-18T21:23:18+00:00,BRCA,tune_statistical,mahalamia,r1e5,mvn,5,0.9999947152581068,0.9999986863814538,1.0,1.0,1.0,1089,872,aux_ridge1e-05,smallest stable ridge
BRCA__mahalamia__mvn__s5__8f2bf19a,2026-09-18T21:16:38+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,mvn,5,0.9996459222931552,0.9999157227767346,0.9977064220183486,0.9988532110091743,1.0,1089,872,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__mvn__s5__8f82e775,2026-09-18T21:22:09+00:00,BRCA,tune_statistical,mahalamia,r1e6,mvn,5,1.0,1.0,1.0,1.0,1.0,1089,872,aux_ridge1e-06,smallest stable ridge
BRCA__mahalamia__mvn__s5__b6b93e96,2026-09-18T21:10:17+00:00,BRCA,,mahalamia,,mvn,5,0.8064357586775461,0.9268672881917666,0.0871559633027523,0.3394495412844037,0.9636363636363636,1089,872,aux_ridge0.1,tune_statistical:mahala_ridge_heavy
BRCA__mahalamia__mvn__s5__c46d6620,2026-09-18T21:08:37+00:00,BRCA,,mahalamia,,mvn,5,0.8893216505305881,0.959828761700738,0.16399082568807338,0.5321100917431193,1.0,1089,872,aux_ledoit_wolf,tune_statistical:mahala_ledoit
BRCA__mahalamia__mvn__s5__d3df6bba,2026-09-18T21:11:20+00:00,BRCA,,mahalamia,,mvn,5,0.6305595484716526,0.8489304480979303,0.017201834862385322,0.15481651376146788,0.8363636363636363,1089,872,aux_pca500,tune_statistical:mahala_pca500
BRCA__mahalamia__mvn__s5__d6ede864,2026-09-18T21:11:08+00:00,BRCA,,mahalamia,,mvn,5,0.4237306049972519,0.7822085316636458,0.013761467889908258,0.11123853211009174,0.8181818181818182,1089,872,aux_pca200,tune_statistical:mahala_pca200
BRCA__mahalamia__mvn__s5__df8d2935,2026-09-18T21:24:35+00:00,BRCA,tune_statistical,mahalamia,r3e5,mvn,5,0.9999312983553884,0.9999831545119992,0.9988532110091743,1.0,1.0,1089,872,aux_ridge3e-05,smallest stable ridge
BRCA__mahalamia__mvn__s5__e467a9db,2026-09-18T21:11:03+00:00,BRCA,,mahalamia,,mvn,5,0.40776539973787673,0.7699639996312655,0.008027522935779817,0.0963302752293578,0.7454545454545455,1089,872,aux_pca50,tune_statistical:mahala_pca50
BRCA__mahalamia__mvn__s5__e63053ea,2026-09-18T21:17:43+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e3,mvn,5,0.9920887413858708,0.9978716193559299,0.8038990825688074,0.9931192660550459,1.0,1089,872,aux_ridge0.003,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__nd__s1__19a13a2a,2026-09-18T21:32:51+00:00,BRCA,tune_statistical,mahalamia,r1e8,nd,1,0.8480813996355554,0.9526361481865773,0.22732491389207807,0.56601607347876,1.0,1089,871,aux_ridge1e-08,"how far the bin-count trend goes, and the smallest usable ridge"
BRCA__mahalamia__nd__s1__33d5129d,2026-09-18T21:20:28+00:00,BRCA,tune_statistical,mahalamia,mahala_pca800,nd,1,0.7850619871707096,0.9272211167490034,0.12055109070034443,0.3949483352468427,1.0,1089,871,aux_ridge0.001_pca800,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__nd__s1__3fee98bf,2026-09-18T21:08:20+00:00,BRCA,,mahalamia,,nd,1,0.8217592348771317,0.943421675538079,0.16762342135476463,0.4661308840413318,1.0,1089,871,aux,tune_statistical:mahala_pinv
BRCA__mahalamia__nd__s1__57493d1e,2026-09-18T21:09:37+00:00,BRCA,,mahalamia,,nd,1,0.8242292419342946,0.9431601099216695,0.1756601607347876,0.4580941446613088,1.0,1089,871,aux_ridge0.001,tune_statistical:mahala_ridge
BRCA__mahalamia__nd__s1__635f0ddb,2026-09-19T07:29:33+00:00,BRCA,grid_brca_tuned,mahalamia,mahalamia,nd,1,0.8429991889529066,0.9505083814068603,0.21010332950631458,0.513203214695752,1.0,1089,871,aux_ridge0.0001,tuned statistical attacks; MeLoMIA unchanged (Optuna tunes it per run)
BRCA__mahalamia__nd__s1__6c0a112d,2026-09-18T21:19:26+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e2,nd,1,0.7764617280569629,0.9240032787377026,0.1113662456946039,0.3593570608495982,1.0,1089,871,aux_ridge0.01,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__nd__s1__717f503a,2026-09-18T21:15:57+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_1e4,nd,1,0.8429991889529066,0.9505083814068603,0.21010332950631458,0.513203214695752,1.0,1089,871,aux_ridge0.0001,finer sweep around the ridge and bin-count optima
BRCA__mahalamia__nd__s1__7fbace2a,2026-09-18T21:07:30+00:00,BRCA,,mahalamia,,nd,1,0.8217592348771317,0.943421675538079,0.16762342135476463,0.4661308840413318,1.0,1089,871,aux,grid_brca:mahalamia
BRCA__mahalamia__nd__s1__8a5a4490,2026-09-18T21:23:47+00:00,BRCA,tune_statistical,mahalamia,r1e5,nd,1,0.847428348729184,0.9523307004200016,0.2227324913892078,0.5579793340987371,1.0,1089,871,aux_ridge1e-05,smallest stable ridge
BRCA__mahalamia__nd__s1__8f2bf19a,2026-09-18T21:17:02+00:00,BRCA,tune_statistical,mahalamia,mahala_ridge_3e4,nd,1,0.8368478707380528,0.9480873474504946,0.19632606199770378,0.48794489092996557,1.0,1089,871,aux_ridge0.0003,finer sweep around the ridge and bin-count optima
