dataset,target,binning,n_bins,epsilon,split,fingerprint,attack_edges,white_box,edge_mae,edge_max,cell_agreement,auc_ratio_shipped,auc_ratio_1_way_only,auc_log,auc_log_1_way_only,auc_log_2_way_only,auc_log_inverse_variance,auc_log_class_centred,auc_log_1_way_only_class_centred,auc_log_2_way_only_class_centred,status
COMBINED,pgm@epsilon=300,quantile,4,300.0,2,591c2f879447ee1c,aux,False,0.0065029644617066,0.7277224449997162,0.992386043737142,0.5278379363259194,0.5847537919944369,0.5291441141760582,0.5849600657936527,0.5259774603248896,0.5263736263736264,0.5407054764523581,0.5992932531417472,0.53678627426726,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,2,591c2f879447ee1c,uniform,False,4.0907049548609695,14.632337749004364,0.2876157727700836,0.5084154361002551,0.5075866634126445,0.5061584597331479,0.5052654981161218,0.5084100870228038,0.5081115416375532,0.506525874490584,0.507968453815731,0.5092756346178919,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,2,591c2f879447ee1c,generator,True,0.0,0.0,1.0,0.5320530093575424,0.623432971044775,0.5336042418184188,0.6238639060969453,0.5290267687894704,0.5296225222906087,0.5459749863765684,0.6605793050879756,0.540116409298034,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,3,d320ec5424b0c81f,aux,False,0.0072801034003728,0.7265786914711212,0.9912883340973072,0.532682528910092,0.5748218924367388,0.536238996780524,0.574904803137234,0.5329817429300241,0.5334123436648535,0.5391646078290435,0.5865607772209537,0.5349799576754246,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,3,d320ec5424b0c81f,uniform,False,4.090129381999241,14.63348150253296,0.2879776550689303,0.5014833660407132,0.4968363550048977,0.5033187682411899,0.5005994309918861,0.5039482877937396,0.5038834302296425,0.5034287586462822,0.4996917594118689,0.506559974859336,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,3,d320ec5424b0c81f,generator,True,0.0,0.0,1.0,0.5362794491787495,0.6243078795254031,0.5400177856825256,0.6246258153164146,0.535428945863993,0.5359661938305078,0.5435307922986657,0.651594526556498,0.5378470631893206,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,1,77cb8c824f9bfc24,aux,False,0.006604269384111,0.7229324369316315,0.9923590799580122,0.5402498019169757,0.5822460776218001,0.5463206705068585,0.5823721152592464,0.5431189133349158,0.5435047155460906,0.5450228505902373,0.5947428598173958,0.5409802853064185,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,1,77cb8c824f9bfc24,uniform,False,4.090203435468121,14.637127757072449,0.2879206526937525,0.512157450094779,0.5101214574898786,0.5200443304793776,0.5106620486298004,0.5214869098045246,0.5212903312081895,0.5217480116476162,0.5172126626035967,0.522016802789544,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,1,77cb8c824f9bfc24,generator,True,0.0,0.0,1.0,0.5439520321479555,0.6248564942815019,0.5500265782285861,0.6251757673418763,0.545522655014593,0.5460284771510813,0.5492155243600331,0.6578044711601145,0.5437206845481868,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,5,8db730942a7fa9a6,aux,False,0.006637045617421,0.7210254459266876,0.9923233647768842,0.5249737667705289,0.571614708811153,0.5298165413896117,0.5718174809675243,0.5256359550501644,0.5261057440065101,0.5364789116957374,0.5886268242801923,0.5317676378315291,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,5,8db730942a7fa9a6,uniform,False,4.09072088447654,14.639034748077393,0.2875701235650657,0.5001669691518636,0.4965481888364224,0.5006511462315163,0.5006063088240018,0.498482220294883,0.4991440739669996,0.5020504748749905,0.4970671650980266,0.502017348730633,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,5,8db730942a7fa9a6,generator,True,0.0,0.0,1.0,0.5282120983371346,0.6135835260672642,0.5333121861381473,0.6138438507168631,0.5280210374439198,0.5286350422408532,0.5407260849314188,0.6444647885815853,0.5345114194854004,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,1,291d9af988a183f9,aux,False,0.006604269384111,0.7229324369316315,0.9923590799580122,0.5379022255505371,0.5797276650942608,0.542757850606953,0.5799038503328129,0.539848955425469,0.5401498410321045,0.5445120136936383,0.5941661624046778,0.5403992417682713,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,1,291d9af988a183f9,uniform,False,4.090203435468121,14.637127757072449,0.2879206526937525,0.5124466345944898,0.5101127652390203,0.5209148928345765,0.5107111932788841,0.5226871090576597,0.5222665378430513,0.521913164413925,0.5172313843746761,0.5222812478060426,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,1,291d9af988a183f9,generator,True,0.0,0.0,1.0,0.5411494498808158,0.6166948050428428,0.5459331967089801,0.6170281194315268,0.5418374749679891,0.5422583804999381,0.548571629161833,0.6531277058809764,0.5430286476529251,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,2,b3e09614daf11333,aux,False,0.0065029644617066,0.7277224449997162,0.992386043737142,0.5266260359658594,0.582778645145545,0.5275838551469827,0.5830190193135127,0.5245846942835077,0.5249063075652671,0.5397867724000976,0.59806363396263,0.5358608838681854,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,2,b3e09614daf11333,uniform,False,4.0907049548609695,14.632337749004364,0.2876157727700836,0.5088363416322041,0.5076030449623392,0.5063954907277086,0.505258477451967,0.5087999010420672,0.5084819652510556,0.5066027674789464,0.5079975394243723,0.5091388988255432,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,2,b3e09614daf11333,generator,True,0.0,0.0,1.0,0.5306365067849704,0.6188956160967114,0.5316561746741242,0.6193609858349742,0.5272736086548073,0.5277971496103531,0.5448690646135125,0.6567329840831514,0.5389673605980269,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,4,236f79959299bc1a,aux,False,0.0069137692877582,0.7269438295250152,0.9921651299677806,0.531449091473665,0.5850652618504599,0.5318553050014455,0.5853603856820104,0.5283931210047862,0.5287959884573791,0.5406785706637542,0.6098094878631162,0.5363497531934942,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,4,236f79959299bc1a,uniform,False,4.091186315572903,14.633116364479063,0.2873771196723475,0.5037466003876093,0.5005166340089728,0.5036017153319843,0.498410948893386,0.5072773789256154,0.5064933935091495,0.5014133821592625,0.4978839420513314,0.5041404334371955,ok
COMBINED,pgm@epsilon=300,quantile,4,300.0,4,236f79959299bc1a,generator,True,0.0,0.0,1.0,0.5347998511665757,0.629005921214652,0.5361074973499085,0.6295031479875366,0.5309441687278489,0.5315417777563629,0.545662215048237,0.6751288908162282,0.5392708768323108,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,3,68214303b7b02a12,aux,False,0.0072801034003728,0.7265786914711212,0.9912883340973072,0.5326631385043311,0.5750722961249277,0.5351414329509857,0.5751849610687457,0.5320068735645249,0.532343531126616,0.538373278683592,0.5875460104240147,0.5343594646910741,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,3,68214303b7b02a12,uniform,False,4.090129381999241,14.63348150253296,0.2879776550689303,0.5020196110552058,0.4968537395066144,0.5045206390810284,0.5005950848664569,0.5053022730235994,0.5052454390756794,0.5033525342926013,0.4997225166072139,0.5057846929462384,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,3,68214303b7b02a12,generator,True,0.0,0.0,1.0,0.5360598026859055,0.6238204448426535,0.5384097192737289,0.6241497474232491,0.5340345082359077,0.5345466824018694,0.5424974173985431,0.6541085929586081,0.5368307384735739,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,4,ee890249983ead73,aux,False,0.0069137692877582,0.7269438295250152,0.9921651299677806,0.5326540131487371,0.5861400212007324,0.5337297763215658,0.5864351450322829,0.5295498591971561,0.5300303555941024,0.538936269313546,0.6105606817427431,0.5347526715064298,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,4,ee890249983ead73,uniform,False,4.091186315572903,14.633116364479063,0.2873771196723475,0.5037646691936226,0.5005450756480678,0.5043960735815318,0.4984380521024059,0.5076548162067821,0.5069705438309081,0.5014030093261808,0.4978946494919319,0.5043877083935626,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,4,ee890249983ead73,generator,True,0.0,0.0,1.0,0.5363561107363507,0.6366292843146703,0.5376717875001339,0.6371726869251443,0.5320500465773665,0.5326329328750549,0.543771682567216,0.6820656392877411,0.5376784796505091,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,5,aae04558c15c5c54,aux,False,0.006637045617421,0.7210254459266876,0.9923233647768842,0.5241924582142131,0.5722365768847772,0.5292490470377865,0.572505099418586,0.5251731928517127,0.5256526854261026,0.53608541325367,0.5894318899703404,0.531366778024049,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,5,aae04558c15c5c54,uniform,False,4.09072088447654,14.639034748077393,0.2875701235650657,0.5000762905142784,0.4965833226258928,0.5002278677202787,0.5006106587217458,0.498366780700909,0.498874714914394,0.5021625683937768,0.4970772033235895,0.5021856563125715,ok
COMBINED,pgm@epsilon=1000,quantile,4,1000.0,5,aae04558c15c5c54,generator,True,0.0,0.0,1.0,0.5273411149657897,0.614258094825094,0.5329314027817931,0.6145391651408564,0.5276402540875654,0.5282040677566842,0.5401676249826004,0.6459437538145257,0.5339680168749263,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,1,84fade3166ea60ac,aux,False,0.0122271473812469,0.4701778428920367,0.9826861288099435,0.5104435479623758,0.5349803558074132,0.5161208776161536,0.5450341798417933,0.5123869010627877,0.5146620461559528,0.5442968643023415,0.5458083611582174,0.5411790728783745,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,1,84fade3166ea60ac,uniform,False,4.153212548602416,14.416720628738403,0.2814433609190999,0.5001579961870254,0.5098536955308145,0.5216138783850683,0.5271542780100907,0.5224881239532753,0.5225513224280853,0.5508168402869211,0.5249001990751956,0.5577581394369016,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,1,84fade3166ea60ac,generator,True,0.0,0.0,1.0,0.5172110513066284,0.5584164568828406,0.5125080314728404,0.5508273733660561,0.5070834957183034,0.5104224818041058,0.5332634639084043,0.552760193387333,0.5245210082263349,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,2,c5e6af44b84340fe,aux,False,0.0110347733304537,0.4746020572551348,0.9844973249881224,0.5319784282539315,0.5768651449878343,0.5334056604767272,0.5951611034453702,0.52233012776625,0.527970591643055,0.5474462549637136,0.593080820316203,0.5270594802978754,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,2,c5e6af44b84340fe,uniform,False,4.152846490963023,14.412296414375303,0.2813335060964732,0.5151676339544339,0.5190227409178525,0.5436069476189974,0.5471881945249055,0.5288027048947219,0.5360020644835104,0.5506430444811932,0.5594486986380729,0.5248422671399531,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,2,c5e6af44b84340fe,generator,True,0.0,0.0,1.0,0.5401046988066021,0.594655515646889,0.5277177977438144,0.5995639305238101,0.5164421365297718,0.5220194019317668,0.5413844679215075,0.5958668197474168,0.5207133001190238,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,4,d5119fafb64dd9fe,aux,False,0.0109672551256042,0.4606589811214068,0.9843743251439848,0.5023910089636504,0.5196099600796301,0.510938602681722,0.5149095735156258,0.5076838812289997,0.5096798997250866,0.5101907540631352,0.5173111155584111,0.507862943574295,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,4,d5119fafb64dd9fe,uniform,False,4.151974961557759,14.426239490509031,0.2822987262474156,0.5004160566258334,0.5140669271848239,0.4947755927490283,0.5146567796163852,0.4951547835978891,0.4948756570008111,0.5061723843731238,0.5116759182211736,0.5034548499562876,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,4,d5119fafb64dd9fe,generator,True,0.0,0.0,1.0,0.5058669250782082,0.5266328905929071,0.5007531151581542,0.5101012228904875,0.49779858646078,0.4995207448993564,0.4991257544317931,0.5132664131705622,0.4970296716839233,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,1,d7cddd14020a2c9a,aux,False,0.0122271473812469,0.4701778428920367,0.9826861288099435,0.5135192070698027,0.52349403301067,0.5595171636524505,0.5414213336984801,0.5594486986380729,0.5595487628898556,0.611655905370817,0.5435542822233224,0.6134517953633385,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,1,d7cddd14020a2c9a,uniform,False,4.153212548602416,14.416720628738403,0.2814433609190999,0.503839307344716,0.5116179862859309,0.5202129788601102,0.5511960311357819,0.5155678909615647,0.5177693045007846,0.5312463792540473,0.5508010406682186,0.5253004560823266,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,1,d7cddd14020a2c9a,generator,True,0.0,0.0,1.0,0.5197337237594666,0.5431276925183539,0.5076522819915946,0.5178009037381899,0.5061249855170162,0.5069202329917105,0.522145798881387,0.5186909489250993,0.5172215843857635,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,3,a48621d98f445f2b,aux,False,0.0123084184202388,0.4612004297145464,0.9822138469656596,0.5112493285162051,0.5357492705842699,0.5277072646646794,0.5598858214221764,0.525521650744162,0.5263484974562613,0.5789980935126766,0.5621504334362064,0.5717092027512403,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,3,a48621d98f445f2b,uniform,False,4.15161090455416,14.425698041915894,0.2824029474893947,0.5118971128830091,0.5221826646583596,0.51674232928512,0.538651133885969,0.5138036002064483,0.5154309609328094,0.5562519091205932,0.5513487607832397,0.5426958362738179,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,3,a48621d98f445f2b,generator,True,0.0,0.0,1.0,0.5134349424367225,0.5412844036697247,0.512976753494349,0.5457135634460022,0.5106384099263738,0.5115495212715533,0.5476253173090089,0.5470565310357176,0.5408788801230264,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,5,4235d2226e5820e2,aux,False,0.0117991710943446,0.4636248486407854,0.9825133656700864,0.5160127679364139,0.5442967065488522,0.5300966050818078,0.5483606730647275,0.519273453684522,0.5257366930199129,0.5465321523696782,0.5533600388957003,0.5328922335433137,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,5,4235d2226e5820e2,uniform,False,4.151565640270913,14.423273622989656,0.2822799476452571,0.5132911258614129,0.521477191053989,0.5191730435885511,0.5334841246353528,0.5150985075888893,0.5174290787637932,0.5523665074197777,0.5418762947617639,0.5390912357840443,ok
BRCA,pgm@epsilon=0.1,quantile,4,0.1,5,4235d2226e5820e2,generator,True,0.0,0.0,1.0,0.5174396482475796,0.5491956622838541,0.524251680547922,0.5398205301653067,0.5147655688496174,0.5206844797700081,0.5335633957637509,0.5442544286137065,0.5215406079567073,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,2,7cdb2635a3934bf9,aux,False,0.0110347733304537,0.4746020572551348,0.9844973249881224,0.5167791950620926,0.578065916009227,0.5634618017885168,0.6139942489387922,0.5527338606894954,0.5585797196094334,0.6249907835557569,0.614763163715649,0.6117085707664922,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,2,7cdb2635a3934bf9,uniform,False,4.152846490963023,14.412296414375303,0.2813335060964732,0.5087635218403396,0.5170425220404681,0.5184697542632637,0.5687546740538661,0.5135666059259103,0.5160313464435059,0.5388723285478043,0.5739106162904601,0.5291976953622852,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,2,7cdb2635a3934bf9,generator,True,0.0,0.0,1.0,0.5206606347233487,0.5904686166907172,0.5194651302415235,0.5983526264232822,0.509643033948114,0.5147937096451406,0.5439018738347782,0.5971571219414571,0.5246790044133601,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,3,58e0fcb7b00a52fe,aux,False,0.0123084184202388,0.4612004297145464,0.9822138469656596,0.5105804779911312,0.5275914007941942,0.6220099221605452,0.5672853095145304,0.6178546224417785,0.6206564214916946,0.6419543075027123,0.5676487007446887,0.642918084243567,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,3,58e0fcb7b00a52fe,uniform,False,4.15161090455416,14.425698041915894,0.2824029474893947,0.5106858087824814,0.5221510654209545,0.4947913923677308,0.5293609580888781,0.4949704547130263,0.4948493243029734,0.4926795100011586,0.5295926858298488,0.4913628751092807,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,3,58e0fcb7b00a52fe,generator,True,0.0,0.0,1.0,0.5126502280411633,0.5298612793477917,0.5244472766723897,0.5101064894300551,0.525326788780164,0.5248264675212505,0.5387195989003465,0.5105541452932936,0.5412528044323197,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,4,7b0803257bddd473,aux,False,0.0109672551256042,0.4606589811214068,0.9843743251439848,0.5025226724528382,0.5166264654146346,0.5542664237036413,0.5320100274913365,0.5537819020634303,0.5541084275166159,0.6003328453006668,0.5338217171025605,0.6038772264296022,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,4,7b0803257bddd473,uniform,False,4.151974961557759,14.426239490509031,0.2822987262474156,0.503128324503102,0.5152360989688116,0.4908572873107996,0.5069307660708455,0.4913260093323081,0.4910995481309051,0.5047293525316257,0.5079630078260778,0.5039604377547688,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,4,7b0803257bddd473,generator,True,0.0,0.0,1.0,0.5057826604451279,0.5231253752409443,0.5053192049631868,0.4815249791971687,0.5066358398550649,0.5060038551069634,0.510764806875994,0.482125364707865,0.5161735430118286,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,5,00de693c7fd5bec5,aux,False,0.0117991710943446,0.4636248486407854,0.9825133656700864,0.5157749545512198,0.5415063628292394,0.5774320382192534,0.5601615017122563,0.5768982792880396,0.5768454318691075,0.6203811355853379,0.5667515748530841,0.623742231429417,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,5,00de693c7fd5bec5,uniform,False,4.151565640270913,14.423273622989656,0.2822799476452571,0.5111560901365577,0.5241512704519511,0.4962689722233966,0.5105906227539847,0.499228427683592,0.4978121168562127,0.5081385025155372,0.5096552234388874,0.5101572739187418,ok
BRCA,pgm@epsilon=0.3,quantile,4,0.3,5,00de693c7fd5bec5,generator,True,0.0,0.0,1.0,0.5163826998689384,0.5449044518665709,0.5035883397454868,0.5079958144844205,0.5037838751955355,0.5028907538155836,0.5066006426246142,0.5117426964867036,0.5055067010527207,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,1,8ecf1f17f1fd1331,aux,False,0.0122271473812469,0.4701778428920367,0.9826861288099435,0.5209818936369669,0.5342746395053666,0.5406313527633533,0.5345590326420122,0.5407735493316761,0.5406840181590284,0.6128356102339398,0.5365866503755042,0.6130989372123152,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,1,8ecf1f17f1fd1331,uniform,False,4.153212548602416,14.416720628738403,0.2814433609190999,0.5070676960996008,0.5102381529192429,0.5337005866925079,0.5472671926184182,0.5265170267224217,0.5296927500816314,0.5666375251477265,0.5455871664963818,0.5507694414308135,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,1,8ecf1f17f1fd1331,generator,True,0.0,0.0,1.0,0.5285973098515889,0.5532973804232191,0.5162051422492338,0.5271437449309557,0.5150254373861111,0.515889149875183,0.5486838917620789,0.5276282665711667,0.5457609623021098,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,2,936da15f003a6485,aux,False,0.0110347733304537,0.4746020572551348,0.9844973249881224,0.5204815723780531,0.5902790212662867,0.534638030735525,0.5943342567332708,0.5304879975563256,0.5323786852610624,0.6035770336742541,0.5941130620714353,0.5962670767545477,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,2,936da15f003a6485,uniform,False,4.152846490963023,14.412296414375303,0.2813335060964732,0.5083948640706137,0.5148569081199507,0.5270805464561454,0.5440598700218036,0.5203604419680005,0.5241944827731491,0.5745584006572642,0.5543296221784515,0.5576054097894438,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,2,936da15f003a6485,generator,True,0.0,0.0,1.0,0.5246895374924951,0.607642802220373,0.5089583838043376,0.5943553228915409,0.5047240859920581,0.506967631847818,0.5457240965251372,0.5931229526327432,0.536265391461886,ok
BRCA,pgm@epsilon=1,quantile,4,1.0,3,4358934befb33065,aux,False,0.0123084184202388,0.4612004297145464,0.9822138469656596,0.5190912059322301,0.5478254458125743,0.563309072141059,0.5649311663278527,0.564409778910669,0.5642570492632111,0.6275503217855676,0.5654946860615764,0.6283245031019917,ok
